SK_ID_CURR,EXT_SOURCE_2,EXT_SOURCE_3,CREDIT_TO_ANNUITY_RATIO,DAYS_BIRTH,PROPORTION_LIFE_EMPLOYED,CREDIT_TO_ANNUITY_RATIO_BY_AGE,DAYS_ID_PUBLISH,DAYS_REGISTRATION,DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE,INCOME_TO_ANNUITY_RATIO_BY_AGE,AMT_ANNUITY,INCOME_TO_ANNUITY_RATIO,INCOME_TO_CREDIT_RATIO,AMT_CREDIT,REGION_POPULATION_RELATIVE,AMT_GOODS_PRICE,INCOME_TO_FAMILYSIZE_RATIO,AMT_INCOME_TOTAL,HOUR_APPR_PROCESS_START,AMT_REQ_CREDIT_BUREAU_YEAR,OBS_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,CNT_FAM_MEMBERS,AMT_REQ_CREDIT_BUREAU_QRT
293124,0.582549362838299,0.5108556388496169,21.494716618635927,-15543,0.04503635076883485,-334092.3804034582,-4105,-9421.0,-700.0,-566.0,-95983.94400988061,32791.5,6.175380815150268,0.2872976147913581,704844.0,0.0105,630000.0,202500.0,202500.0,13,7.0,1.0,1.0,1.0,0.0
122138,0.5714323368337575,0.656158373001177,20.0,-17428,0.13185678218958,-348560.0,-954,-8709.0,-2298.0,-1731.0,-573783.3846153845,14625.0,32.92307692307692,1.646153846153846,292500.0,0.020713,292500.0,240750.0,481500.0,8,3.0,0.0,0.0,2.0,0.0
359124,0.7398586921950331,0.5585066276769286,13.379369874838153,-15373,0.15156443114551488,-205681.0530858869,-4208,-9338.0,-2330.0,-1702.0,-199046.18040569703,10426.5,12.947777298230472,0.967741935483871,139500.0,0.026392000000000002,139500.0,33750.0,135000.0,16,2.0,5.0,5.0,4.0,0.0
215224,0.522619381784872,0.7503751495159068,20.78713968957872,-19190,0.10969254820218864,-398905.2106430156,-2751,-11422.0,-2105.0,-1997.0,-79781.04212860309,32472.0,4.157427937915743,0.2,675000.0,0.001417,675000.0,67500.0,135000.0,11,4.0,0.0,0.0,2.0,0.0
125299,0.3629709888682018,0.5108556388496169,10.208772265849452,-24387,0.09776338382389978,-248961.32924727065,-4753,-8914.0,-2384.155641313444,0.0,-149470.2164336334,23494.5,6.129094043286727,0.600375234521576,239850.0,0.019101,225000.0,72000.0,144000.0,16,1.8999537571385068,1.0,1.0,2.0,0.26547538037573265
120986,0.6676323565602489,0.4365064990977374,23.604722649154677,-21213,0.11239125259574054,-500726.9815565181,-4625,-5581.0,-2384.155641313444,-489.0,-88918.54128824928,32206.5,4.191700433142378,0.17757888942162556,760225.5,0.035792000000000004,679500.0,67500.0,135000.0,15,0.0,0.0,0.0,2.0,0.0
271539,0.6261954335081846,0.5849900404894085,30.26332126228661,-18197,0.07550695169533439,-550701.6570098293,-1752,-1694.0,-1374.0,-1568.0,-51776.25452664252,17397.0,2.8453181583031566,0.09401870117437904,526491.0,0.022625,454500.0,24750.0,49500.0,10,1.0,1.0,1.0,2.0,1.0
350894,0.6046434488173533,0.4902575124990026,17.829519275072954,-9195,0.03295269168026101,-163942.42973429582,-883,-871.0,-303.0,-561.0,-49427.89126094302,29299.5,5.375518353555522,0.3014954172696575,522396.0,0.016612000000000002,472500.0,52500.0,157500.0,13,0.0,1.0,1.0,3.0,0.0
449137,0.6323019354111115,0.6848276586890367,20.713404097753642,-21904,0.016754930606281956,-453706.4033571958,-4907,-10098.0,-367.0,-474.0,-67588.24981486052,36459.0,3.085657862256233,0.148969133595519,755190.0,0.031329,675000.0,56250.0,112500.0,11,0.0,0.0,0.0,2.0,0.0
403798,0.6505858638622015,0.07596568132476847,9.480511381353288,-11088,0.2391774891774892,-105119.91019644527,-3439,-323.0,-2652.0,-1677.0,-46675.39756782039,28863.0,4.209541627689429,0.4440205236153138,273636.0,0.008068,247500.0,60750.0,121500.0,7,0.0,2.0,2.0,2.0,0.0
323916,0.6309434272260133,0.15193454904964762,18.433419302294013,-11752,0.02808032675289313,-216629.54364055925,-1329,-1737.0,-330.0,-301.0,-63808.8774263608,33151.5,5.4296185692955055,0.2945529790351917,611095.5,0.010147,486000.0,90000.0,180000.0,16,3.0,0.0,0.0,2.0,0.0
160890,0.5174505905053811,0.266456808245056,15.588454376163876,-18414,0.132996632996633,-287045.7988826816,-1967,-906.0,-2449.0,-1757.0,-195945.7302474062,33831.0,10.641127959563713,0.6826288035223647,527373.0,0.031329,477000.0,120000.0,360000.0,16,9.0,0.0,0.0,3.0,0.0
103638,0.6137175860871732,0.5495965024956946,19.5018822466496,-23758,0.10035169800965754,-463325.7184159012,-4817,-10663.0,-2384.155641313444,-2622.0,-82281.88525824425,29884.5,3.463333835265773,0.17758972141577614,582804.0,0.007120000000000001,463500.0,103500.0,103500.0,11,1.0,4.0,4.0,1.0,0.0
167740,0.6940130890167672,0.4048783643353997,34.0216196408941,-23028,0.10353290087343424,-783449.8570905094,-4423,-12393.0,-2384.155641313444,-524.0,-67506.04617075852,24561.0,2.9314767314034444,0.08616511389950994,835605.0,0.028663,697500.0,36000.0,72000.0,13,3.0,0.0,0.0,2.0,0.0
350908,0.13428243192885966,0.7407990879702335,21.582364877328907,-20064,0.1674641148325359,-433028.5688987272,-3602,-1488.0,-3360.0,-2006.0,-81425.56723851687,24394.5,4.058291828076,0.1880374023487581,526491.0,0.026392000000000002,454500.0,49500.0,99000.0,14,2.0,7.0,7.0,2.0,0.0
445910,0.7408927216789931,0.5172965813614878,10.01113043478261,-23769,0.1003052564816965,-237954.55930434784,-1458,-3313.0,-2384.155641313444,-1.0,-157082.08695652173,12937.5,6.608695652173912,0.6601348064762699,129519.0,0.006629,121500.0,42750.0,85500.0,8,0.0,1.0,1.0,2.0,0.0
333857,0.4827169810230288,0.266456808245056,26.00823045267489,-19205,0.12414244422355865,-499488.0658436214,-2737,-1196.0,-2384.155641313444,-749.0,-263443.07270233193,6561.0,13.717421124828535,0.5274261603375527,170640.0,0.01885,135000.0,90000.0,90000.0,10,4.0,2.0,2.0,1.0,0.0
409042,0.72316446451291,0.6397075677637197,37.787140933572715,-19172,0.2007615272272064,-724455.0659784559,-2716,-9924.0,-3849.0,-936.0,-107562.8366247756,40104.0,5.6104129263913824,0.14847413135209453,1515415.5,0.025164,1354500.0,112500.0,225000.0,9,3.0,0.0,0.0,2.0,1.0
114146,0.13846732365801595,0.6577838002083306,22.50031328320802,-21237,0.05236144464849085,-477839.1531954887,-4799,-1424.0,-1112.0,-374.0,-159676.6917293233,14364.0,7.518796992481202,0.3341641024212974,323194.5,0.031329,279000.0,27000.0,108000.0,8,0.0,1.0,1.0,4.0,0.0
339349,0.3605827703387404,0.4329616670974407,34.542314335060446,-9486,0.060826481130086436,-327668.3937823834,-2161,-4226.0,-577.0,-639.0,-114683.9378238342,13027.5,12.089810017271152,0.35,450000.0,0.026392000000000002,450000.0,78750.0,157500.0,11,1.0,0.0,0.0,2.0,0.0
326079,0.5375215847044906,0.4014074137749511,20.62095875139353,-13990,0.012437455325232308,-288487.2129319955,-4816,-8069.0,-174.0,0.0,-136468.78483835005,16146.0,9.75473801560758,0.4730496837324972,332946.0,0.02461,238500.0,78750.0,157500.0,12,0.0,0.0,0.0,2.0,0.0
320460,0.4292408994190306,0.2636468134452008,21.24369747899161,-10888,0.21897094427933908,-231301.37815126052,-3290,-4654.0,-2384.155641313444,-924.0,-91495.79831932773,13387.5,8.403361344537815,0.39556962025316456,284400.0,0.030755,225000.0,112500.0,112500.0,12,0.0,0.0,0.0,1.0,0.0
114063,0.5758873937793278,0.6212263380626669,20.0,-14157,0.027901391537755168,-283140.0,-382,-542.0,-395.0,-43.0,-94380.0,20250.0,6.666666666666668,0.3333333333333333,405000.0,0.019101,405000.0,67500.0,135000.0,10,0.0,9.0,9.0,2.0,0.0
317351,0.7923223947521485,0.646329897706246,34.00680136027206,-15866,0.09977309971007184,-539551.9103820764,-4600,-7575.0,-1583.0,-1486.0,-126953.39067813562,22495.5,8.001600320064012,0.2352941176470588,765000.0,0.030755,765000.0,180000.0,180000.0,12,2.0,0.0,0.0,1.0,1.0
195539,0.06313068343336428,0.6041125998015721,23.37240455458808,-14700,0.3516326530612245,-343574.3469524447,-4089,-5410.0,-5169.0,-1579.0,-98459.4775619558,13437.0,6.697923643670462,0.2865740077374982,314055.0,0.025164,238500.0,45000.0,90000.0,15,2.0,0.0,0.0,2.0,0.0
263322,0.3800632850941488,0.5638350489514956,20.0,-9681,0.19956616052060736,-193620.0,-2339,-4405.0,-1932.0,-242.0,-56947.05882352941,38250.0,5.882352941176473,0.29411764705882354,765000.0,0.072508,765000.0,225000.0,225000.0,15,2.0,1.422204748045575,1.4052511713498907,1.0,0.0
367041,0.14422855650377334,0.3185955240537633,34.078000757288905,-14034,0.13545674789796208,-478250.6626277925,-4621,-8178.0,-1901.0,-699.0,-88564.93752366527,35653.5,6.310740880979428,0.1851851851851852,1215000.0,0.014519999999999996,1215000.0,56250.0,225000.0,10,2.0,10.0,8.0,4.0,0.0
409440,0.6639099161454702,0.6092756673894402,23.509462844419705,-21027,0.5540495553336187,-494333.47522961313,-4574,-7003.0,-11650.0,-585.0,-58522.126356804896,32337.0,2.7831895352073475,0.1183859262810837,760225.5,0.00963,679500.0,45000.0,90000.0,16,1.0,0.0,0.0,2.0,0.0
307092,0.4850816878094981,0.5108556388496169,12.577777777777778,-8073,0.01882819274123622,-101540.4,-441,-2049.0,-152.0,-346.0,-44850.0,20250.0,5.5555555555555545,0.4416961130742049,254700.0,0.035792000000000004,225000.0,112500.0,112500.0,11,1.8999537571385068,5.0,5.0,1.0,0.26547538037573265
361490,0.3266508581907732,0.6075573001388961,10.213874847481264,-22150,0.10763682353559567,-226237.32787171,-2423,-521.0,-2384.155641313444,-2557.0,-96522.57277322642,25816.5,4.357678229039569,0.4266430022014779,263686.5,0.020246,238500.0,56250.0,112500.0,8,1.0,2.0,2.0,2.0,0.0
446930,0.3164000410884392,0.16048893062734468,20.0,-16495,0.21600484995453167,-329900.0,-5619,-9495.0,-3563.0,0.0,-192441.66666666663,27000.0,11.666666666666664,0.5833333333333334,540000.0,0.010006000000000001,540000.0,315000.0,315000.0,13,3.0,3.0,3.0,1.0,0.0
189859,0.5221556272963799,0.7421816117614419,34.083333333333336,-17015,0.009168380840434913,-579927.9166666667,-574,-6105.0,-156.0,0.0,-81023.80952380953,37800.0,4.761904761904762,0.13971358714635002,1288350.0,0.004849,1125000.0,45000.0,180000.0,11,0.0,0.0,0.0,4.0,0.0
317136,0.6144172056704137,0.5108556388496169,14.963339817447258,-8541,0.08277719236623346,-127801.885380817,-1110,-417.0,-707.0,-1.0,-51120.754152326794,30073.5,5.985335926978903,0.4,450000.0,0.00733,450000.0,90000.0,180000.0,16,1.8999537571385068,2.0,2.0,2.0,0.26547538037573265
202171,0.10466763913571124,0.6363761710860439,12.39832109129066,-9022,0.14220793615606295,-111857.65288562435,-1662,-9016.0,-1283.0,-1111.0,-56801.678908709335,21442.5,6.295907660020987,0.5078032431700463,265851.0,0.019688999999999998,229500.0,67500.0,135000.0,14,4.0,0.0,0.0,2.0,0.0
173235,0.38235357061537534,0.3441550073724169,37.73558391213052,-14486,0.041557365732431316,-546637.6685511228,-3958,-8615.0,-602.0,-5.0,-187187.853335487,27859.5,12.921983524471006,0.34243496945908114,1051294.5,0.02461,918000.0,90000.0,360000.0,15,0.0,6.0,5.0,4.0,1.0
352047,0.5368365645970335,0.6956219298394389,9.401360544217683,-11362,0.02490758669248372,-106818.25850340136,-3876,-5498.0,-283.0,-2073.0,-106277.21088435373,52920.0,9.35374149659864,0.9949348769898696,497520.0,0.010032,450000.0,165000.0,495000.0,5,2.0,1.0,1.0,3.0,0.0
104944,0.6164821986800227,0.24988506275045536,34.03096818104475,-16043,0.5785077603939413,-545958.8225285009,-4619,-9246.0,-9281.0,-1559.0,-136489.70563212526,26446.5,8.507742045261187,0.25,900000.0,0.0228,900000.0,112500.0,225000.0,9,3.0,7.0,7.0,2.0,0.0
422637,0.2316818280004442,0.6910212267577837,10.152380952380954,-24589,0.09696025219868412,-249636.89523809523,-4549,-6259.0,-2384.155641313444,-1279.0,-187344.76190476192,11812.5,7.6190476190476195,0.7504690431519699,119925.0,0.025164,112500.0,90000.0,90000.0,10,1.0,4.0,4.0,1.0,1.0
153178,0.4704113882835518,0.5814837058057234,24.55278849526482,-19506,0.21090946375474207,-478926.6923886357,-3014,-3421.0,-4114.0,-3089.0,-119731.67309715893,25659.0,6.138197123816205,0.25,630000.0,0.072508,630000.0,78750.0,157500.0,14,1.0,0.0,0.0,2.0,0.0
440882,0.6773175816606648,0.6127042441012546,23.51246126902869,-12952,0.04246448424953675,-304533.3983564596,-4319,-300.0,-550.0,-3046.0,-104690.82581166645,33403.5,8.08298531591001,0.3437745297450912,785398.5,0.011703,702000.0,54000.0,270000.0,17,5.0,5.0,5.0,5.0,4.0
209283,0.649640779349126,0.09507039584133267,25.13310120184208,-20797,0.2602298408424292,-522693.1056947097,-4315,-11326.0,-5412.0,-356.0,-151837.02122879928,40063.5,7.300909805683478,0.29048981051126205,1006920.0,0.008575,900000.0,146250.0,292500.0,16,2.0,1.0,1.0,2.0,0.0
115635,0.7542440758247836,0.7136313997323308,20.0,-21829,0.1092196454859794,-436580.0,-5114,-444.0,-2384.155641313444,-298.0,-87316.0,16875.0,4.0,0.2,337500.0,0.018634,337500.0,33750.0,67500.0,12,4.0,7.0,7.0,2.0,0.0
167725,0.4683254288358074,0.7958031328748403,10.111223458038422,-16139,0.13135882024908607,-163185.0353892821,-4648,-7272.0,-2120.0,0.0,-97911.02123356926,13351.5,6.066734074823054,0.6,135000.0,0.01885,135000.0,81000.0,81000.0,11,1.0,2.0,2.0,1.0,0.0
335685,0.1661467650130556,0.6058362647264226,18.27578883495145,-12084,0.12288977159880834,-220844.6322815533,-4306,-5905.0,-1485.0,-655.0,-128319.17475728154,14832.0,10.618932038834954,0.5810382323156864,271066.5,0.009656999999999999,234000.0,78750.0,157500.0,12,3.0,3.0,3.0,2.0,0.0
279877,0.6181404682649335,0.5108556388496169,8.777974235918162,-11367,0.14594879915544998,-99779.23313968176,-3282,-5459.0,-1659.0,-398.0,-86135.38772417278,17815.5,7.577671129072997,0.8632596685082873,156384.0,0.04622,135000.0,135000.0,135000.0,14,1.8999537571385068,0.0,0.0,1.0,0.26547538037573265
312699,0.5835275267636393,0.6430255641096323,34.09503470368393,-18375,0.28429931972789113,-626496.2626801922,-1929,-2912.0,-5224.0,-1040.0,-49052.32247730913,42142.5,2.6695141484249865,0.07829627309740056,1436850.0,0.00496,1125000.0,56250.0,112500.0,17,1.0,4.0,4.0,2.0,0.0
122883,0.2420246157827175,0.5108556388496169,34.0161714930425,-11372,0.10508265916285614,-386831.9022188793,-3882,-2890.0,-1195.0,-256.0,-53459.947348627305,23931.0,4.701015419330576,0.13819942730157325,814041.0,0.020246,679500.0,37500.0,112500.0,7,1.8999537571385068,0.0,0.0,3.0,0.26547538037573265
419199,0.6787926264714677,0.6363761710860439,10.059667541557305,-19972,0.10830162227117963,-200911.6801399825,-2994,-2189.0,-2163.0,-1231.0,-122313.21084864392,25717.5,6.124234470691164,0.6087909411907951,258709.5,0.00496,234000.0,78750.0,157500.0,13,4.0,1.0,1.0,2.0,0.0
286965,0.6063149988167356,0.5108556388496169,27.67311693716189,-20139,0.11838500627208125,-557308.9019975031,-2178,-3497.0,-2384.155641313444,-8.0,-62855.805243445684,21627.0,3.1210986267166043,0.1127844988984714,598486.5,0.035792000000000004,454500.0,33750.0,67500.0,14,2.0,2.0,2.0,2.0,0.0
333995,0.617866861473321,0.5108556388496169,20.0,-18631,0.012828082228543827,-372620.0,-2189,-1777.0,-239.0,-235.0,-279465.0,9000.0,15.0,0.75,180000.0,0.002042,180000.0,67500.0,135000.0,17,1.8999537571385068,1.0,1.0,2.0,0.26547538037573265
384068,0.7189023443279764,0.5108556388496169,17.052842191668375,-19168,0.1631364774624374,-326868.87912989943,-2454,-5034.0,-3127.0,-2373.0,-53102.40098501949,43857.0,2.770367330186743,0.16245780609758298,747886.5,0.04622,693000.0,60750.0,121500.0,12,1.8999537571385068,0.0,0.0,2.0,0.26547538037573265
121340,0.6037021230938521,0.4471785780453068,9.712746560583456,-22547,0.10574159051374656,-218993.2967014752,-5172,-720.0,-2384.155641313444,0.0,-44847.33963202387,27148.5,1.9890601690701144,0.20478864105670933,263686.5,0.009549,238500.0,27000.0,54000.0,14,4.0,0.0,0.0,2.0,0.0
431338,0.6599216674666852,0.14111510044661266,30.882062241218108,-13373,0.13931055111044646,-412985.81835180975,-4314,-1485.0,-1863.0,-459.0,-42332.055562975824,33691.5,3.165486843862696,0.102502443623656,1040463.0,0.010032,868500.0,53325.0,106650.0,4,1.0,0.0,0.0,2.0,0.0
340979,0.5239613192689495,0.5370699579791587,20.0,-23179,0.03593770223046723,-463580.0,-3882,-10715.0,-833.0,-871.0,-154526.6666666667,6750.0,6.666666666666668,0.3333333333333333,135000.0,0.018801,135000.0,22500.0,45000.0,7,1.0,0.0,0.0,2.0,0.0
352014,0.5268948936145829,0.5442347412142162,13.970845481049563,-19877,0.11994544656202867,-277698.4956268222,-3084,-6436.0,-2384.155641313444,-1106.0,-656771.6229348882,4630.5,33.04178814382896,2.3650528658875904,64692.0,0.002042,54000.0,76500.0,153000.0,12,3.0,1.0,1.0,2.0,0.0
156102,0.5123654794494128,0.5108556388496169,20.0,-11515,0.1225358228397742,-230300.0,-2033,-2969.0,-1411.0,0.0,-132422.5,9000.0,11.5,0.575,180000.0,0.01885,180000.0,51750.0,103500.0,11,1.0,9.0,9.0,2.0,0.0
110946,0.4683635437147712,0.15193454904964762,23.54640119960013,-15968,0.02029058116232465,-375988.93435521494,-1757,-607.0,-324.0,-532.0,-73162.27924025325,54018.0,4.581806064645118,0.1945862565495965,1271929.5,0.00496,1170000.0,247500.0,247500.0,10,8.0,0.0,0.0,1.0,0.0
455927,0.4283410898137072,0.5108556388496169,27.689075630252105,-15841,0.008080297960987309,-438622.6470588236,-4116,-7945.0,-128.0,-1991.0,-59163.39869281046,24097.5,3.7348272642390286,0.13488450514247174,667237.5,0.035792000000000004,576000.0,30000.0,90000.0,14,1.8999537571385068,0.0,0.0,3.0,0.26547538037573265
241906,0.7859880963431332,0.5971924268337128,19.430807939614198,-23194,0.1027919134825146,-450678.1593514118,-4498,-2531.0,-2384.155641313444,-640.0,-194526.13922281237,16096.5,8.386916410399778,0.4316298342541437,312768.0,0.00733,270000.0,67500.0,135000.0,11,9.0,2.0,2.0,2.0,0.0
438672,0.5591380021212343,0.6006575372857061,34.063121978959344,-20713,0.07826002993289237,-705549.4455501847,-1671,-5622.0,-1621.0,-1266.0,-117787.88740403752,31653.0,5.686664771111742,0.1669449081803005,1078200.0,0.030755,900000.0,90000.0,180000.0,11,4.0,2.0,2.0,2.0,0.0
107362,0.3754269977904542,0.5108556388496169,18.312556458897927,-10917,0.14976641934597418,-199918.17886178862,-2542,-1516.0,-1635.0,-1475.0,-54239.83739837399,19926.0,4.968383017163505,0.27131018153117603,364896.0,0.031329,315000.0,49500.0,99000.0,12,0.0,0.0,0.0,2.0,0.0
291146,0.5175980153652059,0.7713615919194317,35.073839662447256,-22600,0.10549361244749753,-792668.776371308,-3290,-9344.0,-2384.155641313444,-182.0,-357594.9367088608,8532.0,15.822784810126588,0.4511278195488722,299250.0,0.018634,225000.0,67500.0,135000.0,10,0.0,0.0,0.0,2.0,0.0
295577,0.4708908175070116,0.5108556388496169,19.502614758861128,-18216,0.18549626701800606,-355259.6304474143,-1742,-2763.0,-3379.0,-988.0,-238152.23707147012,30978.0,13.073794305636255,0.6703611011798355,604152.0,0.018801,540000.0,405000.0,405000.0,19,1.8999537571385068,0.0,0.0,1.0,0.26547538037573265
325257,0.4127927213761305,0.3490552510751822,18.35171568627452,-10877,0.07042383010021146,-199611.61151960786,-3401,-5348.0,-766.0,-1836.0,-33324.14215686275,29376.0,3.063725490196078,0.1669449081803005,539100.0,0.019688999999999998,450000.0,45000.0,90000.0,11,0.0,0.0,0.0,2.0,0.0
178402,0.5706074207367018,0.5108556388496169,31.84920241751709,-23063,0.10337578117822677,-734538.1553551967,-4337,-12310.0,-2384.155641313444,0.0,-59411.275141186976,45418.5,2.5760428019419397,0.08088249018522091,1446543.0,0.009656999999999999,1296000.0,117000.0,117000.0,11,1.8999537571385068,1.0,1.0,1.0,0.26547538037573265
333170,0.6494366856019036,0.6296742509538716,27.43271221532091,-22310,0.10686488755326956,-612023.8095238096,-4430,-8445.0,-2384.155641313444,-749.0,-519642.85714285716,8694.0,23.291925465838514,0.8490566037735849,238500.0,0.028663,238500.0,101250.0,202500.0,11,4.0,0.0,0.0,2.0,0.0
223861,0.5837719653299083,0.5460231970049609,28.078546522297678,-12262,0.2329962485728266,-344299.137456414,-4675,-6373.0,-2857.0,-2451.0,-135019.2695907506,24520.5,11.011194714626537,0.3921568627450979,688500.0,0.018209,688500.0,90000.0,270000.0,7,1.0,0.0,0.0,3.0,0.0
137507,0.04247108084781953,0.3572932680336494,18.917896329928123,-24687,0.09657534902229692,-467026.1066969353,-4487,-13546.0,-2384.155641313444,-1.0,-233513.05334846769,11893.5,9.458948164964058,0.5,225000.0,0.011703,225000.0,56250.0,112500.0,16,0.0,0.0,0.0,2.0,0.0
170554,0.5938785008667694,0.6263042766749393,14.87438322368421,-19887,0.11686026047166492,-295806.85916940786,-3112,-8073.0,-2324.0,-2032.0,-61329.15296052633,65664.0,3.0838815789473686,0.2073283666671274,976711.5,0.035792000000000004,873000.0,101250.0,202500.0,14,2.0,0.0,0.0,2.0,0.0
313601,0.6498298905155758,0.6610235391308081,10.0,-9866,0.09456720048651936,-98660.0,-2402,-392.0,-933.0,-314.0,-27624.8,225000.0,2.8,0.28,2250000.0,0.072508,2250000.0,315000.0,630000.0,18,0.0,0.0,0.0,2.0,0.0
224633,0.2699190997518119,0.221335206354466,20.0,-16754,0.02393458278620031,-335080.0,-308,-4887.0,-401.0,0.0,-268064.0,7875.0,16.0,0.8,157500.0,0.015221,157500.0,126000.0,126000.0,12,0.0,0.0,0.0,1.0,0.0
397368,0.6591851367448883,0.29708661164720285,19.539510629763342,-14482,0.21523270266537767,-282971.1929402327,-5873,-4926.0,-3117.0,-3130.0,-92945.04612916164,56092.5,6.417970316887286,0.3284611594678929,1096020.0,0.072508,900000.0,180000.0,360000.0,18,4.0,0.0,0.0,2.0,0.0
311957,0.6087134888907931,0.1510075350878296,34.79088607594937,-8508,0.021156558533145273,-296000.8587341772,-1167,-3555.0,-180.0,-88.0,-27570.227848101265,44437.5,3.240506329113924,0.0931423914309,1546020.0,0.01885,1350000.0,72000.0,144000.0,13,0.0,0.0,0.0,2.0,2.0
392718,0.749959130389978,0.38079968264891495,10.903551721457994,-10072,0.2999404289118348,-109820.57293852493,-2752,-4564.0,-3021.0,-2275.0,-67318.8777492811,57901.5,6.6837646693090855,0.6129896789644751,631332.0,0.016612000000000002,585000.0,193500.0,387000.0,16,0.0,1.0,1.0,2.0,0.0
201440,0.5079336831106359,0.6363761710860439,12.658227848101266,-14108,0.07258293166997447,-178582.27848101265,-1980,-646.0,-1024.0,-535.0,-114802.89330922245,24885.0,8.1374321880651,0.6428571428571429,315000.0,0.011703,315000.0,50625.0,202500.0,18,0.0,0.0,0.0,4.0,1.0
351121,0.5794777868615807,0.20915469884100693,17.86192730195588,-15754,0.09515043798400406,-281396.80271501286,-4928,-5497.0,-1499.0,-967.0,-28139.680271501293,50386.5,1.7861927301955882,0.1,900000.0,0.014519999999999996,900000.0,45000.0,90000.0,6,5.0,1.0,0.0,2.0,0.0
211744,0.2431778024078416,0.6925590674998008,34.08203125,-15585,0.11132499197946744,-531168.45703125,-1912,-7779.0,-1735.0,0.0,-47561.6455078125,36864.0,3.0517578125,0.08954154727793696,1256400.0,0.007305,900000.0,28125.0,112500.0,12,1.0,0.0,0.0,4.0,1.0
342590,0.496858459908391,0.6195277080511546,34.063939690073994,-13530,0.1598669623059867,-460885.10400670115,-4676,-7665.0,-2163.0,-1584.0,-30221.9740332263,32233.5,2.2337009632835403,0.06557377049180327,1098000.0,0.0105,1098000.0,24000.0,72000.0,16,2.0,0.0,0.0,3.0,2.0
269497,0.5065071218821826,0.5352762504724826,20.404580152671755,-10006,0.17139716170297822,-204168.2290076336,-2627,-1380.0,-1715.0,-356.0,-28972.36114767044,17095.5,2.895498815477757,0.14190435646374344,348826.5,0.018029,288000.0,12375.0,49500.0,5,0.0,4.0,4.0,4.0,0.0
118439,0.5575202548916501,0.4543210601605785,20.417224880382776,-19361,0.028510924022519493,-395297.89090909093,-2887,-4025.0,-552.0,-52.0,-92636.36363636363,18810.0,4.784688995215312,0.2343457067866517,384048.0,0.005084,270000.0,45000.0,90000.0,10,1.0,3.0,3.0,2.0,2.0
414754,0.2568998175026461,0.4436153084085652,15.648578811369507,-15719,0.19174247725682286,-245980.0103359173,-5046,-5268.0,-3014.0,-2539.0,-177701.87338501288,13932.0,11.304909560723514,0.7224240422721269,218016.0,0.010556,180000.0,78750.0,157500.0,12,3.0,0.0,0.0,2.0,0.0
140038,0.6308008411967038,0.6801388218428291,36.36479105804649,-20054,0.06746783684053058,-729259.5198780642,-3533,-6107.0,-1353.0,-4.0,-127359.3293534866,35428.5,6.350819255683982,0.17464198393293748,1288350.0,0.00823,1125000.0,112500.0,225000.0,13,0.0,5.0,5.0,2.0,0.0
333588,0.743770417332283,0.6879328378491735,20.40053404539385,-10257,0.2864385297845374,-209248.2777036048,-104,-9616.0,-2938.0,-2344.0,-71210.1468624833,16852.5,6.9425901201602125,0.3403141361256545,343800.0,0.002506,225000.0,117000.0,117000.0,3,0.0,0.0,0.0,1.0,0.0
277636,0.7206313528689867,0.4830501881366946,10.17175572519084,-20135,0.1184085245251276,-204808.30152671755,-3086,-5375.0,-2384.155641313444,-996.0,-192127.8625954199,14148.0,9.541984732824428,0.9380863039399624,143910.0,0.072508,135000.0,67500.0,135000.0,19,6.0,2.0,2.0,2.0,1.0
304966,0.7413122939942054,0.2366108235287817,19.5866540591652,-8965,0.1385387618516453,-175594.35364041605,-1096,-8934.0,-1242.0,-573.0,-42384.84398216939,33313.5,4.7278130487640135,0.2413793103448276,652500.0,0.04622,652500.0,78750.0,157500.0,15,3.0,6.0,6.0,2.0,0.0
212046,0.4767133663368968,0.7309873696832169,26.852734441968114,-17674,0.3496095960167478,-474595.22852734436,-1216,-3273.0,-6179.0,-241.0,-75750.04285959197,26248.5,4.285959197668438,0.15960978599519893,704844.0,0.009549,630000.0,56250.0,112500.0,17,1.0,2.0,2.0,2.0,1.0
436720,0.3137196829069543,0.6785676886853644,37.80322265625,-15353,0.23741288347554226,-580392.8774414061,-4991,-2207.0,-3645.0,-1830.0,-52476.07421875,46080.0,3.41796875,0.09041474535332793,1741972.5,0.020713,1557000.0,52500.0,157500.0,7,0.0,1.0,1.0,3.0,0.0
346641,0.6175363687325887,0.2458512138252296,30.81347576006573,-15496,0.0856995353639649,-477485.6203779786,-4159,-3159.0,-1328.0,-2287.0,-127329.49876746096,21906.0,8.216926869350862,0.26666666666666666,675000.0,0.026392000000000002,675000.0,60000.0,180000.0,14,0.0,3.0,3.0,3.0,0.0
357652,0.16318703546427088,0.3859146722745145,26.343160947317546,-20301,0.11744030546837315,-534792.5103914936,-3587,-1701.0,-2384.155641313444,-847.0,-163860.17399710006,18621.0,8.071532141130982,0.30639953030970196,490536.0,0.025164,405000.0,75150.0,150300.0,8,1.0,2.0,2.0,2.0,0.0
